step,episode/action_changes,episode/actions_mean,episode/actions_std,episode_perf/constraint_index,episode_perf/energy_index,episode_perf/time_index,eval/episode_perf/constraint_index,eval/episode_perf/energy_index,eval/episode_perf/time_index,eval/max_reward_step_by_step,eval/mean_episode_reward,eval/mean_reward_step_by_step,eval/min_reward_step_by_step,eval/num_episodes_completed,eval/std_episode_reward,eval/std_reward_step_by_step,eval/total_reward_steps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,episode/real_actions_Qp_max,episode/real_actions_Qp_mean,episode/real_actions_Qp_min,episode/real_actions_Qp_std,episode/real_actions_R_max,episode/real_actions_R_mean,episode/real_actions_R_min,episode/real_actions_R_std,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss,eval/mean_ep_length,eval/mean_reward,eval/mean_reward_parent_check,actions/dim_0_autocorrelation,actions/dim_0_dynamic_range,actions/dim_10_autocorrelation,actions/dim_10_dynamic_range,actions/dim_11_autocorrelation,actions/dim_11_dynamic_range,actions/dim_1_autocorrelation,actions/dim_1_dynamic_range,actions/dim_2_autocorrelation,actions/dim_2_dynamic_range,actions/dim_3_autocorrelation,actions/dim_3_dynamic_range,actions/dim_4_autocorrelation,actions/dim_4_dynamic_range,actions/dim_5_autocorrelation,actions/dim_5_dynamic_range,actions/dim_6_autocorrelation,actions/dim_6_dynamic_range,actions/dim_7_autocorrelation,actions/dim_7_dynamic_range,actions/dim_8_autocorrelation,actions/dim_8_dynamic_range,actions/dim_9_autocorrelation,actions/dim_9_dynamic_range,actions/entropy,actions/stability
2156544,157.1751556,0.082305372,1.777902007,0.320765018,0.706477106,0.663015127,0.820604146,0.804463565,0.66392684,4.798395157,96.65104675,0.061858904,-4.913054943,126,37.98975754,0.557823002,9216,73.69999695,95.06811523,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165760,330.8819275,0.553526759,1.762122869,0.510859072,0.651443601,0.648722529,0.78638041,0.77589494,0.655127168,4.795375824,99.69089508,0.062764764,-5.008383751,122,37.95438766,0.548616529,9216,75.31999969,99.66738129,46,8,3.741131306,0,3.542160988,14,10.13557148,6,3.331949711,0.006448661,0.061038774,0.200000003,-2.156708956,0.5910182,2.84E-05,0.524707019,-0.005573193,0.711442411,0.413126647,,,,1,10.22099209,1,9.400699615,1,10.13963413,-1,10.08363056,-1,10.12857437,-1,9.076745033,1,10.07225609,-1,9.967934608,-1,9.082052231,1,9.367778778,-1,9.97867012,-1,9.820697784,0,0.921250939
2174976,164.3968811,0.262150288,1.643463254,0.970629632,0.806986153,0.688964486,0.833256841,0.789725542,0.652394593,4.802156448,99.89912415,0.062757745,-4.863388538,122,28.95243454,0.548659325,9216,74.84999847,101.0822601,46,8,3.755164862,0,3.539310932,14,10.17419338,6,3.324069023,0.006281473,0.058123555,0.200000003,-2.156497717,0.424250662,2.83E-05,0.669737756,-0.004620615,0.711470962,0.455492258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184192,731.3417969,-0.390944749,1.967720985,0.717471182,0.648156822,0.68682915,0.799575567,0.775262177,0.6545524,4.794724464,100.8493881,0.064751022,-5.010038853,124,32.50451279,0.552884042,9216,73.73999786,100.0752029,46,8,3.724892139,0,3.541369915,14,10.15551853,6,3.328358173,0.006784372,0.07557147,0.200000003,-2.154714823,0.757846594,2.83E-05,0.009966373,-0.005842345,0.709976435,0.144470975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193408,274.6199646,0.12403357,1.896297455,1.588066459,0.951256752,0.620836079,0.825698018,0.807800531,0.656403124,4.799949646,98.2616272,0.063736431,-4.971320152,127,31.30644608,0.560149729,9216,73.76999664,96.52143097,46,,,,,,,,,0.007016608,0.057320602,0.200000003,-2.151333332,0.57536149,2.82E-05,0.111311711,-0.00397299,0.709372759,0.230010629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199648,130.8912659,-0.416592121,1.770179749,0.920067191,0.925545573,0.765316963,,,,,,,,,,,,,,,8,3.69065237,0,3.546432734,14,10.06283283,6,3.333557367,0.006982556,0.060004339,0.200000003,-2.150051832,0.615202069,2.81E-05,0.568959892,-0.004551815,0.708933949,0.262521774,81.08333588,98.86190033,74.40065002,,,,,,,,,,,,,,,,,,,,,,,,,,
2202624,127.3185425,0.0130309,1.620693207,0.730677605,0.806992471,0.672164083,0.789828718,0.780641854,0.654609263,4.800071716,102.1415939,0.063554473,-4.979938507,121,26.84365845,0.546450794,9216,74.47000122,100.2213745,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211840,337.7444458,0.265881777,1.753216147,0.882797182,0.670794666,0.705414116,0.825021386,0.796863616,0.659079194,4.799221039,101.3725662,0.065576084,-4.986307621,126,26.23034668,0.557659268,9216,74.33999634,100.181282,46,8,3.696688175,0,3.551741362,14,10.02911282,6,3.337516308,0.00576183,0.050904226,0.200000003,-2.148454666,0.721803308,2.80E-05,0.036130603,-0.005767196,0.708300829,0.169705063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221056,602.1530762,-0.197962105,1.570414424,0.748149514,1.009710312,0.710503578,0.843075275,0.761591911,0.646456838,4.801596165,99.793396,0.060500432,-4.923053265,117,33.9561615,0.537918389,9216,76.34999847,98.11328125,46,8,3.709121943,0,3.55832839,14,10.06008339,6,3.34038806,0.008491843,0.064489298,0.200000003,-2.146244764,0.706997395,2.79E-05,0.009618431,-0.00606395,0.707304239,0.171253055,,,,1,9.817522049,-1,10.21321964,1,9.07348156,1,10.27064037,-1,9.721640587,1,9.494571686,-1,9.679853439,-1,9.001003265,-1,9.803516388,-1,9.229545593,1,10.21712971,-1,9.980539322,0,0.920403123
2230272,567.6792603,0.500350833,1.783011198,1.782101989,0.930626214,0.68826443,0.789728522,0.792711675,0.655383646,4.80177784,101.370079,0.064410582,-4.996981144,125,34.92671585,0.555589676,9216,75.55999756,102.3854752,46,,,,,,,,,0.005315689,0.053674769,0.200000003,-2.143285513,0.545969367,2.78E-05,0.000607247,-0.005476492,0.706169128,0.274759203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239488,389.3981323,-0.066615388,1.860227704,0.544417799,0.455878913,0.59685868,0.857985556,0.801870763,0.658356428,4.797376633,96.22033691,0.060762446,-4.926510811,123,40.94277954,0.551564634,9216,73.80999756,93.5594635,46,8,3.762415171,0,3.571527481,14,10.04672623,6,3.355442524,0.004420766,0.04447338,0.200000003,-2.140622139,0.453207016,2.77E-05,0.01364904,-0.004835708,0.705375671,0.344814122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248704,89.96923828,-0.31526342,1.700410247,0.919117451,1.076562524,0.632886231,0.770927489,0.814350069,0.660573602,4.794017792,99.01372528,0.063042559,-4.896959782,123,34.00048447,0.550670087,9216,74.30000305,98.20687103,46,8,3.755141497,0,3.566495895,14,9.994894981,6,3.351758718,0.006395014,0.056980614,0.200000003,-2.138530016,0.529853761,2.76E-05,0.412600517,-0.005233563,0.704852462,0.426317483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249640,149.4112396,0.419096023,1.618068337,0.468058676,0.831395686,0.628807247,,,,,,,,,,,,,,,,,,,,,,,0.003842502,0.044697627,0.200000003,-2.136968136,0.582582235,2.75E-05,0.421214312,-0.002674495,0.704210997,0.254523546,87.58333588,107.4996338,98.86190033,,,,,,,,,,,,,,,,,,,,,,,,,,
2257920,427.4086304,0.288664401,2.002955198,0.530198455,0.626636267,0.609365106,0.817024529,0.772535801,0.653052092,4.798708439,103.152916,0.064244598,-4.918632984,122,27.80197144,0.548921347,9216,76.20999908,102.0812836,46,8,3.781298161,0,3.570657253,14,10.00370502,6,3.354135752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267136,498.6713257,0.496353358,1.992292404,0.435670108,0.731915414,0.590494692,0.796751618,0.778787374,0.655188203,4.798186779,102.1556244,0.064169087,-4.898249626,122,36.3386879,0.548674107,9216,75.30999756,102.758934,46,,,,,,,,,0.005372179,0.055287905,0.200000003,-2.134289265,0.589206934,2.74E-05,0.020591002,-0.003498162,0.70296061,0.187677115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276352,915.2561646,0.567103326,1.598964572,0.379357368,0.770597577,0.660452008,0.812285006,0.781965077,0.655804038,4.796614647,103.86586,0.064840779,-0.282583535,121,21.89907837,0.546047211,9216,74.55000305,103.8426361,46,8,3.765798807,0,3.567139149,14,9.998392105,6,3.352818966,0.004955817,0.046629053,0.200000003,-2.130450487,0.467853606,2.73E-05,0.017171487,-0.003865458,0.701355815,0.239907831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285568,42.33025742,0.030255994,2.026090145,1.800615668,1.043471694,0.768321753,0.802329957,0.77194643,0.649588108,4.798505783,104.0317917,0.065985151,-0.276868939,124,20.35601997,0.552634358,9216,75.69000244,103.9223328,46,8,3.753062963,0,3.559755087,14,9.964554787,6,3.351383924,0.005301383,0.046780962,0.200000003,-2.126737833,0.673472285,2.72E-05,0.01205261,-0.005150761,0.700659811,0.054018714,,,,-1,10.00092316,-1,9.476631165,-1,9.559343338,1,9.768736839,1,9.72000885,1,9.964384079,-1,10.11257458,1,9.75522995,1,9.482236862,-1,9.187016487,-1,9.278546333,-1,10.76412582,0,0.916061878
2294784,250.0505676,0.468442768,1.801408291,0.29716289,0.543501139,0.595580697,0.794614375,0.759455919,0.647931159,4.79989624,104.0791092,0.062422141,-5.103517532,117,28.79219437,0.53776896,9216,77.63999939,103.6093674,46,8,3.818410873,0,3.579980373,14,10.03610039,6,3.359431267,0.005579693,0.049775753,0.200000003,-2.124684334,0.878096938,2.71E-05,0.025653861,-0.005378356,0.699921489,0.044550478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299632,632.5462646,0.429854155,1.893337965,1.168515921,0.615524471,0.545097828,,,,,,,,,,,,,,,,,,,,,,,0.005348434,0.050354455,0.200000003,-2.123231411,0.681653023,2.71E-05,0.445048034,-0.005382709,0.699697435,0.159105852,101.5,102.5510788,107.4996338,,,,,,,,,,,,,,,,,,,,,,,,,,
2304000,82.55698395,0.729491949,1.507389188,1.481768489,0.906740367,0.56778717,0.87113744,0.795226812,0.657552183,4.793358326,94.63434601,0.061515227,-4.999960899,126,43.04868698,0.55842787,9216,73.16000366,93.4779129,46,8,3.844623327,0,3.584821224,14,10.11253548,6,3.354310274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313216,188.8684845,0.651792586,2.001996994,0.736297369,0.493111849,0.581665754,0.73871243,0.791540504,0.652598977,4.798793316,104.4777908,0.065801822,-4.917052269,122,24.22736931,0.548362434,9216,74.94000244,103.794838,46,,,,,,,,,0.004119775,0.052408855,0.200000003,-2.123180151,0.393468559,2.70E-05,0.01206388,-0.00422939,0.699920893,0.548677146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322432,345.5430298,-0.428176194,1.671186686,0.585390925,0.674748182,0.619655907,0.780341387,0.774689734,0.645674765,4.800325394,104.2260742,0.063686058,-0.282279164,120,20.85434914,0.544042587,9216,76.38999939,103.5052185,46,8,3.860440254,0,3.579444408,14,10.1662035,6,3.34764266,0.004983041,0.052893519,0.200000003,-2.124086618,0.627440929,2.69E-05,0.01219315,-0.004679077,0.700387061,0.184871584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331648,262.2335205,0.783945084,1.69901073,0.507830083,0.761281908,0.684699833,0.793262661,0.777789354,0.651932359,4.792221546,101.9856262,0.063724756,-5.001068592,121,34.82409286,0.54664427,9216,75.43000031,104.7751846,46,8,3.860468864,0,3.577317953,14,10.17922878,6,3.342681885,0.006323083,0.058326099,0.200000003,-2.12369585,0.89591521,2.68E-05,0.009795471,-0.00540897,0.699543476,0.0436313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340864,134.2706604,-0.102420196,1.79752028,0.555992782,0.989302754,0.6637519,0.785811722,0.775683105,0.652242243,4.796052933,100.7264481,0.064315856,-4.982248306,125,40.46310806,0.555642426,9216,74.37000275,99.61875916,46,8,3.839258671,0,3.579977274,14,10.16864109,6,3.333361864,0.004870091,0.052372687,0.200000003,-2.122126341,0.491739154,2.67E-05,0.284130484,-0.005547266,0.699433804,0.289531827,,,,1,9.849214554,-1,9.81902504,1,10.17691898,1,9.828279495,1,9.343564987,1,9.629894257,-1,10.2112875,1,10.70643425,1,9.220700264,1,9.654277802,1,10.1457119,1,10.11629391,0,0.91082263
2349624,76.60427856,0.671216667,1.462653279,0.748016596,0.668545485,0.695503116,,,,,,,,,,,,,,,,,,,,,,,0.00555994,0.05165654,0.200000003,-2.121384621,0.475094676,2.66E-05,0.007145626,-0.005549674,0.69889915,0.409491181,102.8333359,108.7316742,102.5510788,,,,,,,,,,,,,,,,,,,,,,,,,,
2350080,46.86092377,-0.013553113,1.853912592,1.130892277,0.810683548,0.674187541,0.82914865,0.755989671,0.656805634,4.797073364,104.478096,0.065351993,-4.917069912,121,29.98842621,0.546075523,9216,74.56999969,104.5845337,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359296,248.8821716,0.305669606,1.9742167,1.100461841,1.004115105,0.700670838,0.847367883,0.789972126,0.647429705,4.798970222,100.9961014,0.06372229,-4.924551487,123,28.4058857,0.550860524,9216,75.94999695,101.7044907,46,8,3.753078938,0,3.581248522,14,10.11575031,6,3.322181702,0.005832972,0.063614003,0.200000003,-2.119217396,0.535620451,2.65E-05,0.020502135,-0.004886549,0.697957635,0.180332765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368512,38.16003036,-0.193929791,1.486203671,1.044062614,0.914249003,0.573570192,0.841146767,0.782011509,0.662125468,4.798506737,101.4589462,0.064417727,-4.968783379,124,29.47134399,0.553115487,9216,74.22000122,99.76647186,46,8,3.737200737,0,3.588350534,14,10.16154671,6,3.326490641,0.005828888,0.056864873,0.200000003,-2.116590738,0.657524168,2.64E-05,0.014792357,-0.005842852,0.697134018,0.151894614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377728,83.14918518,0.754120171,1.889725924,1.040389895,0.854876697,0.585792184,0.81339246,0.773056746,0.661554337,4.797436714,101.9366608,0.06428732,-4.91519165,123,39.62107849,0.551003277,9216,75.26000214,102.892128,46,8,3.717759848,0,3.596601725,14,10.17535496,6,3.323297501,0.005469408,0.050528068,0.200000003,-2.1139884,0.696502328,2.63E-05,0.015494979,-0.00516533,0.696111023,0.167490155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386944,114.1873245,-0.17001684,2.039130211,1.530350804,1.085471749,0.711440146,0.848285198,0.777885199,0.653571427,4.794784069,99.24556732,0.063296139,-4.990656376,123,33.76031494,0.550702512,9216,75,99.34621429,46,,,,,,,,,0.005147087,0.047236688,0.200000003,-2.110967636,0.467437446,2.62E-05,0.020385282,-0.003929165,0.695061028,0.3988069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396160,154.8144989,-0.17899932,1.653345346,0.48677659,0.559222996,0.605413198,0.806799471,0.760472894,0.654804528,4.789370537,104.8714523,0.065609522,-4.866448879,122,26.37450027,0.547843218,9216,74.16999817,102.9801865,46,8,3.746455193,0,3.615410089,14,10.23960781,6,3.322732449,0.005566801,0.041362848,0.200000003,-2.108170509,0.642039061,2.61E-05,0.008010403,-0.004411409,0.694202483,0.259336084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399616,293.7965088,0.192533389,1.573525906,0.499106556,0.48085767,0.58917588,,,,,,,,,,,,,,,,,,,,,,,0.003968218,0.043460649,0.200000003,-2.105416536,0.64710778,2.60E-05,0.024233922,-0.003855012,0.693209529,0.146126986,106.25,87.25852203,108.7316742,,,,,,,,,,,,,,,,,,,,,,,,,,
2405376,55.15264893,-0.550995529,2.017949104,0.468592077,0.541346729,0.596022606,0.758185983,0.741895437,0.652927458,4.796004295,108.1208191,0.064460091,-4.872594833,116,29.97078514,0.53408891,9216,80.22000122,108.2686844,46,8,3.766074896,0,3.615383387,14,10.34026909,6,3.317407608,,,,,,,,,,,,,,1,10.61033916,1,9.975091934,-1,9.309404373,1,9.880142212,-1,9.745378494,1,10.23029613,1,9.694705009,-1,9.772738457,1,9.750911713,1,9.927362442,1,10.85415459,-1,9.64956665,0,0.913957179
2414592,353.0630493,-0.112785004,1.849654913,0.353485823,0.767695546,0.662798762,0.831363082,0.762132406,0.642238438,4.795461178,103.6063309,0.063304856,-0.308529139,119,21.34290123,0.541749597,9216,76.58999634,103.4172058,46,8,3.694267511,0,3.611597776,14,10.25939274,6,3.305370331,0.00681313,0.052141204,0.200000003,-2.102845907,0.709001303,2.59E-05,0.01708981,-0.005974335,0.692471981,0.104404539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423808,1111.475098,-0.287119329,1.670512199,0.722638905,0.883936942,0.701875806,0.799150586,0.768591344,0.652949154,4.793218136,105.4994202,0.065988205,-0.264637232,121,20.03617668,0.545192122,9216,74.58000183,104.8747711,46,,,,,,,,,0.006530442,0.066116899,0.200000003,-2.100954056,0.875595748,2.59E-05,0.002605637,-0.006895913,0.691812754,0.050022162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433024,195.15802,0.365212351,1.731235623,0.348930717,0.763955951,0.670023143,0.824272752,0.759206831,0.645961702,4.796257973,101.8298721,0.064443767,-5.018636227,124,35.63761139,0.553164303,9216,75.26999664,100.0354767,46,8,3.68665576,0,3.612336397,14,10.25848866,6,3.308696985,0.005846711,0.055873841,0.200000003,-2.100007296,0.899460435,2.58E-05,0.017229006,-0.006684676,0.691824198,0.037453804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442240,292.1644592,-0.121623144,1.903542757,1.18627584,0.888148308,0.576358199,0.730850637,0.742737114,0.639593363,4.790954113,108.3534317,0.066370137,-0.281011581,119,19.54735374,0.540363312,9216,77.12000275,107.6216965,46,8,3.686831951,0,3.62369132,14,10.29051781,6,3.312628984,0.006019529,0.055533852,0.200000003,-2.099247932,0.523183584,2.57E-05,0.025582246,-0.005691278,0.691348076,0.347759098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449608,196.9285431,-0.2501221,1.884162545,0.962702632,0.849817395,0.706305265,,,,,,,,,,,,,,,8,3.664888382,0,3.6197896,14,10.28825188,6,3.31911993,0.005627832,0.058557581,0.200000003,-2.097765684,0.893295348,2.56E-05,0.010123776,-0.005586829,0.690669298,0.035778046,94.08333588,107.8184967,87.25852203,,,,,,,,,,,,,,,,,,,,,,,,,,
2451456,450.1358032,0.464322925,1.784108877,1.717936993,1.012619495,0.713271499,0.792131603,0.790774226,0.656461656,4.792500496,101.0656433,0.064580075,-4.946097374,126,33.05932236,0.557127774,9216,72.87000275,98.55591583,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460672,42.78004074,-0.178590775,1.698414922,0.724572837,0.795478523,0.674026728,0.841048896,0.806219161,0.659719646,4.79500246,101.4431381,0.065035433,-0.288701832,125,19.3462944,0.554559946,9216,73.26000214,101.3390884,46,8,3.654282808,0,3.619479179,14,10.25440216,6,3.327255011,0.007189289,0.065610535,0.200000003,-2.095679522,0.510311663,2.55E-05,0.0205043,-0.0064039,0.690149903,0.346587658,,,,1,9.633926392,-1,10.03594208,-1,10.17071915,1,10.29797363,-1,9.491355896,-1,10.50357533,1,11.03528595,-1,10.17474365,1,9.839271545,-1,10.37399769,1,10.37550926,1,10.10151005,0,0.911904275
2469888,37.72962189,-0.115780018,1.701467752,0.873696148,1.092068076,0.683439791,0.79460752,0.779610276,0.66327256,4.794458866,103.6882706,0.067290284,-4.950915813,125,24.8993721,0.554461956,9216,72.75,103.5632858,46,,,,,,,,,0.006029694,0.056242768,0.200000003,-2.094285488,0.883530676,2.54E-05,0.010754209,-0.005869716,0.689567924,0.041195821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479104,88.86883545,0.191064909,1.751619697,1.337018609,0.782524228,0.606220305,0.791250587,0.766480446,0.651397586,4.793272495,101.3785858,0.064715192,-4.934101582,124,34.1089859,0.552328646,9216,74.84999847,100.7009888,46,8,3.694391012,0,3.616030216,14,10.30988121,6,3.327126503,0.005227003,0.053052664,0.200000003,-2.09273386,0.650861859,2.53E-05,0.004615054,-0.00518668,0.689079583,0.167652935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488320,142.5585938,0.501170516,1.687579513,0.761536479,0.693338752,0.598176897,0.831664205,0.787368298,0.652273357,4.792886734,100.2152557,0.064146847,-4.963508129,127,34.60485458,0.559322774,9216,74.26000214,98.20870209,46,8,3.688969612,0,3.613511562,14,10.26058578,6,3.322874784,0.005724674,0.049833622,0.200000003,-2.090874672,0.552816749,2.52E-05,0.385975689,-0.005322217,0.688352525,0.25344798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497536,96.26258087,-0.726736784,1.774700522,0.625081897,0.988642037,0.660847485,0.775354624,0.785675466,0.659266591,4.788493633,103.344696,0.066032164,-4.951400757,123,28.54037857,0.550284207,9216,74.04000092,106.7389984,46,8,3.662559271,0,3.61375618,14,10.20306683,6,3.330070734,0.007369084,0.078074366,0.200000003,-2.089285135,0.377013564,2.51E-05,0.014794031,-0.004997107,0.687878728,0.317686737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499600,376.1726074,0.902658641,1.880491853,0.576594591,0.575063288,0.631653547,,,,,,,,,,,,,,,,,,,,,,,0.005729571,0.047439236,0.200000003,-2.08755064,0.548134983,2.50E-05,0.623515248,-0.004187781,0.687194943,0.182169884,88.33333588,114.8129044,107.8184967,,,,,,,,,,,,,,,,,,,,,,,,,,
2506752,115.2694931,-0.19992955,2.078758717,1.584048152,0.841120303,0.698197126,0.849798441,0.77966857,0.656474173,4.792865753,97.90575409,0.062803291,-4.955569744,125,38.86624146,0.555672288,9216,75.26999664,99.96115875,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515968,628.6217651,0.127151176,1.825911999,1.366591692,1.007057548,0.573039055,0.76581037,0.774070263,0.66249454,4.794243813,103.944046,0.067463584,-4.930316925,126,31.54893494,0.556623578,9216,73.23999786,103.0683441,46,8,3.654464483,0,3.608585119,14,10.1574297,6,3.334235907,0.00563626,0.04988426,0.200000003,-2.085875511,0.434336662,2.49E-05,0.007858785,-0.004836947,0.686799228,0.45450297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525184,380.5983582,0.254940271,1.864164948,0.948980868,1.126968265,0.629196942,0.794109881,0.798786938,0.663593829,4.79016304,101.7345505,0.06456352,-4.859209538,125,26.18038559,0.554425776,9216,73.72000122,99.56726074,46,8,3.607871056,0,3.613735676,14,10.06307316,6,3.335258722,0.005858121,0.058022279,0.200000003,-2.084479332,0.58712244,2.48E-05,0.006596183,-0.005741573,0.686189711,0.284866631,,,,1,10.45470047,1,9.925886154,1,9.879246712,1,10.42038155,1,9.952514648,-1,9.383180618,-1,10.03762245,1,10.47156048,1,9.641450882,1,9.60210228,-1,9.856679916,1,9.743069649,0,0.90814805
2534400,226.8507233,0.139960736,1.744216323,0.69381094,0.617214084,0.672935188,0.75700748,0.766377568,0.65341264,4.794109821,105.7635574,0.066254899,-4.917066097,120,29.4360199,0.54328531,9216,76.93000031,105.6615372,46,8,3.641222954,0,3.6143713,14,10.08493996,6,3.347999573,0.006553227,0.06516204,0.200000003,-2.082709074,0.620192409,2.47E-05,0.016133914,-0.00594566,0.68567121,0.190859988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543616,46.89413452,-0.06397333,1.929144025,0.367802799,0.857681155,0.571291685,0.829163671,0.796139181,0.656460941,4.793911934,96.77468109,0.060565047,-4.957052231,123,43.7084198,0.551068246,9216,75.33000183,98.44916534,46,,,,,,,,,0.005661633,0.061740451,0.200000003,-2.081405878,0.70410943,2.47E-05,0.309824854,-0.005596513,0.685289204,0.116270944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549592,241.1602478,0.367148578,1.80556643,0.323318571,0.575559556,0.674622238,,,,,,,,,,,,,,,8,3.65272665,0,3.61936903,14,10.07215023,6,3.344593525,0.005646716,0.044089988,0.200000003,-2.079908609,0.537659407,2.46E-05,0.307114393,-0.004024841,0.684598088,0.46929121,89.08333588,108.2192383,114.8129044,,,,,,,,,,,,,,,,,,,,,,,,,,
2552832,49.34456253,0.602333546,1.999864101,1.369631767,0.64607954,0.54192096,0.775036991,0.780815601,0.651816785,4.793278694,102.1310425,0.064765409,-4.926268578,124,31.98584747,0.552655876,9216,74.37999725,101.0613403,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562048,186.2939758,0.487619787,1.656771779,0.832752585,0.806264043,0.62209326,0.868561327,0.798491776,0.652342618,4.789197445,101.699707,0.066423289,-0.281204939,127,20.58776474,0.558917582,9216,72.37000275,100.8058319,46,8,3.672660589,0,3.617362738,14,10.0704422,6,3.341482878,0.006002273,0.052539062,0.200000003,-2.077175379,0.466504037,2.45E-05,0.049877379,-0.003586402,0.683439434,0.332380563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571264,340.34729,0.292773485,1.921153784,0.358252138,0.57638979,0.60964638,0.802483678,0.77657491,0.661625147,4.794483185,104.1638489,0.066421106,-4.844659328,124,27.73162842,0.551928818,9216,72.91000366,104.3816452,46,8,3.687173367,0,3.625701904,14,10.07194519,6,3.335183144,0.007570763,0.074862555,0.200000003,-2.074019909,0.892599463,2.44E-05,0.005886027,-0.008577195,0.682541311,0.040371276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580480,43.08095932,0.577349067,1.618762612,1.099310637,0.59475553,0.598982513,0.817488611,0.768286765,0.656678557,4.794793606,102.0745392,0.065202273,-4.938269615,125,35.37569427,0.554514349,9216,74.47000122,102.1447296,46,8,3.72477746,0,3.635768652,14,10.10919571,6,3.337076902,0.006664587,0.056452546,0.200000003,-2.071957827,0.622925997,2.43E-05,0.013887429,-0.005532003,0.682019472,0.170004666,,,,1,9.932765961,1,10.04199219,1,9.381734848,1,9.260173798,1,9.929550171,1,11.25886822,1,10.59608269,1,10.12151051,1,10.34451771,-1,10.3443222,1,10.08234024,-1,9.784965515,0,0.903871953
2589696,93.12158966,0.106632791,1.693429232,0.469760954,0.837251008,0.639149964,0.819165945,0.765683532,0.648632526,4.787565231,100.8991547,0.06336394,-4.927037239,122,35.97304916,0.548112214,9216,74.47000122,102.097084,46,,,,,,,,,0.005851133,0.056604456,0.200000003,-2.070330381,0.516632318,2.42E-05,0.015947044,-0.005722912,0.681460202,0.237090811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2598912,39.79024887,0.774879277,1.897760749,0.426850915,0.540906072,0.620724738,0.862615168,0.771884441,0.65718317,4.788846493,97.17016602,0.06228181,-5.034424305,125,41.03510284,0.555417717,9216,75.30999756,98.13696289,46,8,3.738004684,0,3.629934788,14,10.15249443,6,3.325921059,0.006830726,0.083087385,0.200000003,-2.069371939,0.425655186,2.41E-05,0.012118591,-0.005502448,0.68137157,0.298438907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599584,202.8916168,-0.34150061,1.98812151,0.717564404,0.591055095,0.613125145,,,,,,,,,,,,,,,,,,,,,,,0.006022124,0.059837963,0.200000003,-2.068420172,0.310653985,2.40E-05,0.492350996,-0.004616819,0.68085146,0.567020595,91.91666412,104.3985062,108.2192383,,,,,,,,,,,,,,,,,,,,,,,,,,
