step,episode/action_changes,episode/actions_mean,episode/actions_std,episode_perf/constraint_index,episode_perf/energy_index,episode_perf/time_index,eval/episode_perf/constraint_index,eval/episode_perf/energy_index,eval/episode_perf/time_index,eval/max_reward_step_by_step,eval/mean_episode_reward,eval/mean_reward_step_by_step,eval/min_reward_step_by_step,eval/num_episodes_completed,eval/std_episode_reward,eval/std_reward_step_by_step,eval/total_reward_steps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss,episode/real_actions_Th_max,episode/real_actions_Th_mean,episode/real_actions_Th_min,episode/real_actions_Th_std,episode/real_actions_dt_max,episode/real_actions_dt_mean,episode/real_actions_dt_min,episode/real_actions_dt_std,eval/mean_ep_length,eval/mean_reward,eval/mean_reward_parent_check,actions/dim_0_autocorrelation,actions/dim_0_dynamic_range,actions/dim_10_autocorrelation,actions/dim_10_dynamic_range,actions/dim_11_autocorrelation,actions/dim_11_dynamic_range,actions/dim_12_autocorrelation,actions/dim_12_dynamic_range,actions/dim_13_autocorrelation,actions/dim_13_dynamic_range,actions/dim_14_autocorrelation,actions/dim_14_dynamic_range,actions/dim_15_autocorrelation,actions/dim_15_dynamic_range,actions/dim_1_autocorrelation,actions/dim_1_dynamic_range,actions/dim_2_autocorrelation,actions/dim_2_dynamic_range,actions/dim_3_autocorrelation,actions/dim_3_dynamic_range,actions/dim_4_autocorrelation,actions/dim_4_dynamic_range,actions/dim_5_autocorrelation,actions/dim_5_dynamic_range,actions/dim_6_autocorrelation,actions/dim_6_dynamic_range,actions/dim_7_autocorrelation,actions/dim_7_dynamic_range,actions/dim_8_autocorrelation,actions/dim_8_dynamic_range,actions/dim_9_autocorrelation,actions/dim_9_dynamic_range,actions/entropy,actions/stability
1146880,44.89118957519531,-0.0195160508155822,1.2417585849761963,1.007447600364685,1.295322299003601,0.5276100635528564,0.5876379013061523,1.241594314575195,0.4570725560188293,0.6046687364578247,-535.494140625,-0.0165029037743806,-0.1344655901193618,43.0,182.3052978515625,0.0463602170348167,8192.0,190.77999877929688,-522.3450571505861,52.0,0.0303658246994018,0.157072365283966,0.2000000029802322,-1.5139352083206177,0.9642903804779052,0.0001854645961429,-0.0297714248299598,-0.0228678286075592,0.523898184299469,0.0191865004599094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150000,295.6485595703125,-0.1997488886117935,1.5009127855300903,0.4893350601196289,1.0275826454162598,0.3149851560592651,,,,,,,,,,,,,,,0.0231672059744596,0.1873901337385177,0.2000000029802322,-1.5024447441101074,0.9584560990333556,0.0001819534372771,-0.0349758639931678,-0.0301169585436582,0.5208113789558411,0.0231962613761425,,,,,,,,,226.75,-472.49958708654174,-620.4848022460938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155072,303.57440185546875,-0.2111044079065323,1.3693701028823853,0.7338029742240906,1.3240712881088257,0.5503869652748108,0.6108393669128418,1.1931400299072266,0.4348118603229522,0.6068116426467896,-519.057373046875,-0.0171732380986213,-0.126149371266365,43.0,159.2662353515625,0.0462324060499668,8192.0,189.6499938964844,-503.3950807127463,52.0,,,,,,,,,,,30.0,14.28880786895752,4.0,11.459949493408203,4.0,2.345203399658203,0.5999999046325684,1.1408588886260986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163264,439.0184631347656,-0.3428805470466614,1.3214374780654907,0.404203712940216,1.082079529762268,0.2889591753482818,0.5548840761184692,1.258067965507507,0.4783983826637268,0.6075187921524048,-538.3956298828125,-0.0166450273245573,-0.1291339993476867,39.0,194.798095703125,0.0442090854048728,8192.0,195.8099975585937,-505.882833772307,52.0,0.0336877480149269,0.1446308940649032,0.2000000029802322,-1.4910757541656494,0.9701138734817504,0.0001784758351277,-0.0237730853259563,-0.0206725802272558,0.5184328556060791,0.0177428573369979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171456,618.2030029296875,-0.1792679578065872,1.4004744291305542,0.3701145052909851,1.3610081672668457,0.5065458416938782,0.6154288053512573,1.2806652784347534,0.4669024348258972,0.607587993144989,-550.4218139648438,-0.0166436228901147,-0.1333222389221191,47.0,207.751953125,0.0488241389393806,8192.0,197.1499938964844,-524.6617387556583,52.0,0.0267228409647941,0.1037409827113151,0.2000000029802322,-1.4851505756378174,0.9673452973365784,0.0001750317896949,-0.0173180885612964,-0.0100384140387177,0.5179762244224548,0.0222150757908821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179648,110.47572326660156,-0.4128911197185516,1.2146598100662231,0.3790907859802246,1.1954748630523682,0.4582559764385223,0.5306044220924377,1.2269072532653809,0.435916930437088,0.6064461469650269,-501.4473876953125,-0.017860697582364,-0.1768532395362854,44.0,161.75665283203125,0.0475322939455509,8192.0,190.97000122070312,-507.4385133160008,52.0,0.0210194401443004,0.1229248046875,0.2000000029802322,-1.4835474491119385,0.9619624614715576,0.0001716212864266,-0.0132115334272384,-0.013704071752727,0.5173194408416748,0.0222183261066675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187840,367.4865112304688,-0.3745392858982086,1.3055769205093384,0.266501635313034,1.292458176612854,0.3534157872200012,0.6963281035423279,1.371341109275818,0.4817131161689758,0.6063263416290283,-635.8433837890625,-0.0184423383325338,-0.1969421654939651,39.0,303.8703308105469,0.0450202971696853,8192.0,194.6999969482422,-518.4059560753697,52.0,0.0212147664278745,0.1417480409145355,0.2000000029802322,-1.4799350500106812,0.9599159955978394,0.0001682443544268,-0.0103632602840662,-0.0163387581706047,0.5162245035171509,0.0280420109629631,30.0,14.183016777038574,4.0,11.48552703857422,4.0,2.328443765640259,0.5999999046325684,1.150665044784546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196032,51.94792175292969,-0.5207715630531311,1.4705088138580322,0.9289010167121888,1.7566452026367188,0.5632954239845276,0.6124597191810608,1.240587830543518,0.4425965845584869,0.6103407144546509,-538.4861450195312,-0.0163485221564769,-0.1686872839927673,44.0,185.1758270263672,0.0472886003553867,8192.0,196.63999938964844,-523.3169446404276,53.0,0.0173189118504524,0.100713312625885,0.2000000029802322,-1.4767335653305054,0.9745653867721558,0.0001649009645916,-0.0005457215011119,-0.0098459729924798,0.5154078006744385,0.0224697086960077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200000,153.07276916503906,-0.8064354658126831,1.3345937728881836,0.1511338502168655,1.0785173177719116,0.3014803826808929,,,,,,,,,,,,,,,0.0211139805614948,0.1324869841337204,0.2000000029802322,-1.4734079837799072,0.9607283473014832,0.0001615911314729,-0.0161762684583663,-0.0178580153733491,0.514538049697876,0.0236683003604412,,,,,,,,,247.5,-466.7948946291684,-551.3551025390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204224,737.3425903320312,-0.6790581345558167,1.1927942037582395,0.5100138783454895,1.0411649942398071,0.4311489164829254,0.5959317684173584,1.2623109817504885,0.4655430614948272,0.6109042167663574,-553.7957153320312,-0.0164314340800046,-0.3094793856143951,37.0,217.39390563964844,0.0436171442270278,8192.0,198.52999877929688,-515.4686371371745,52.0,,,,,,,,,,,,,,,,,,,,,,1.0,8.062721252441406,1.0,7.976574897766113,1.0,8.435997009277344,1.0,7.960906028747559,1.0,8.149250030517578,1.0,8.029052734375,1.0,7.9139084815979,-1.0,8.287318229675293,1.0,7.610866069793701,1.0,8.024763107299805,1.0,8.106157302856445,1.0,7.79689884185791,1.0,8.831661224365234,1.0,7.639016628265381,-1.0,8.182622909545898,1.0,8.56338119506836,0.0,0.6106441617012024
1212416,1050.854248046875,-0.6646206974983215,1.2608031034469604,0.1958819031715393,1.0018610954284668,0.2483308315277099,0.488268494606018,1.181240439414978,0.4361539781093597,0.6055318713188171,-490.18994140625,-0.015500889159739,-0.1417718976736068,39.0,201.6111297607422,0.0441504679620265,8192.0,200.19000244140625,-515.5828398928547,53.0,0.0303795598447322,0.1788179576396942,0.2000000029802322,-1.4649016857147217,0.9621626734733582,0.0001583148550707,-0.0496089830994606,-0.0312296189367771,0.5113343596458435,0.0247776545584201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220608,283.076171875,-0.3405609726905823,1.3411706686019895,0.1979536265134811,1.1103862524032593,0.3993121385574341,0.5516377091407776,1.2469717264175415,0.46564581990242,0.610165536403656,-543.5159912109375,-0.0163989271968603,-3.396456241607666,42.0,228.4403381347656,0.0589181408286094,8192.0,204.4499969482422,-506.04531081452006,53.0,0.0212492607533931,0.1546874940395355,0.2000000029802322,-1.4542688131332395,0.9649317264556884,0.0001550721353851,-0.032513078302145,-0.0295568648725748,0.508858859539032,0.020925061777234,30.0,14.221418380737305,4.0,11.526152610778809,4.0,2.330070972442627,0.5999999046325684,1.151079535484314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228800,44.50968170166016,-1.0149762630462646,1.1343414783477783,0.2319320738315582,1.2578620910644531,0.3630913197994232,0.6042954921722412,1.2845710515975952,0.4581025242805481,0.6097122430801392,-572.175048828125,-0.0167539305984973,-0.1883008033037185,37.0,195.4084930419922,0.0438537150621414,8192.0,203.6300048828125,-520.1324727760905,53.0,0.033917099237442,0.1511280238628387,0.2000000029802322,-1.4455761909484863,0.9159153699874878,0.0001518629724159,-0.0385613478720188,-0.0200184825807809,0.5072014331817627,0.0518203452229499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236992,1055.899169921875,-0.220753401517868,1.5309877395629885,0.7036831378936768,1.3377383947372437,0.4546337723731994,0.5653077960014343,1.2540181875228882,0.4611351788043976,0.6070834398269653,-536.8250732421875,-0.0167235769331455,-0.1836792528629303,41.0,201.8485107421875,0.0457644760608673,8192.0,203.7100067138672,-532.1709002056871,53.0,0.0264452006667852,0.1400204598903656,0.2000000029802322,-1.4408215284347534,0.9606468081474304,0.0001486873661633,-0.0305434856563806,-0.0185070522129535,0.5065497159957886,0.0236689075827598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245184,39.64140319824219,-0.5749024152755737,1.202309489250183,0.4123596549034118,1.1665270328521729,0.469846099615097,0.6341270804405212,1.2797589302062988,0.4578655064105987,0.6117154359817505,-569.1134033203125,-0.0171444173902273,-0.1789023876190185,41.0,283.54498291015625,0.0460353270173072,8192.0,203.2400054931641,-523.3566716491861,53.0,0.0234737377613782,0.1591435223817825,0.2000000029802322,-1.4375003576278689,0.95647794008255,0.0001455453020753,-0.0193971544504165,-0.0230728723108768,0.5056005716323853,0.0270637217909097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250000,202.78282165527344,-0.7264819145202637,1.384521245956421,0.9281152486801147,1.4664578437805176,0.4667957723140716,,,,,,,,,,,,,,,0.0260649211704731,0.1251898854970932,0.2000000029802322,-1.4335697889328003,0.9608303904533386,0.0001424367947038,-0.0244071204215288,-0.0151967229321599,0.5046480298042297,0.0235663391649723,30.0,14.116161346435549,4.0,11.518519401550291,4.0,2.35929799079895,0.5999999046325684,1.1548889875411987,244.625,-484.6602000166352,-533.3827514648438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253376,621.4833374023438,-0.7495806217193604,1.1634942293167114,0.3162432610988617,1.14116108417511,0.4340999126434326,0.6209487915039062,1.233865737915039,0.4471333026885986,0.6092219352722168,-556.7308959960938,-0.0161569043993949,-0.1694861799478531,40.0,214.11834716796875,0.0454155169427394,8192.0,202.6300048828125,-512.367141807113,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261568,617.4451904296875,-0.3700458109378814,1.4277125597000122,0.4524550437927246,0.9915944337844848,0.4990507662296295,0.6945827603340149,1.3635990619659424,0.4780418276786804,0.6113596558570862,-635.839599609375,-0.018212404102087,-0.1438566595315933,38.0,298.67291259765625,0.0447678379714489,8192.0,206.3999938964844,-522.6850241017208,53.0,0.0246240012347698,0.078857421875,0.2000000029802322,-1.4306612014770508,0.9540382027626038,0.0001393618440488,0.0120584145188331,-0.0006963237538002,0.5042068958282471,0.0267937257885932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269760,442.3518676757813,-0.2440314292907714,1.434865951538086,0.2424996048212051,1.2251548767089844,0.5015184879302979,0.5481740832328796,1.2274017333984375,0.4790815114974975,0.6112232208251953,-540.6173706054688,-0.0165040325373411,-3.3119680881500244,38.0,189.0067596435547,0.0568833015859127,8192.0,206.5599975585937,-527.122175611341,53.0,0.0236050207167863,0.1176215261220932,0.2000000029802322,-1.4286928176879885,0.959425151348114,0.0001363204501103,-0.0124072190374135,-0.0091785211116075,0.5037136077880859,0.0322567634284496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277952,538.9049072265625,-0.5523898601531982,1.4025380611419678,0.4258910715579986,1.264842867851257,0.2751797139644623,0.6182016730308533,1.330662488937378,0.4580646157264709,0.6130187511444092,-598.4003295898438,-0.0169459301978349,-0.2012427002191543,40.0,262.00262451171875,0.0456986054778099,8192.0,212.5500030517578,-523.6842003590689,53.0,0.0240072160959243,0.1709259450435638,0.2000000029802322,-1.4261910915374756,0.9251947402954102,0.0001333126128884,-0.025779940187931,-0.0217256229370832,0.5029135942459106,0.0490929819643497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286144,463.110595703125,-0.4810113906860351,1.2762092351913452,0.3089552223682403,1.063523530960083,0.4384228885173797,0.6875728368759155,1.302111268043518,0.4673402905464172,0.6127637028694153,-606.1477661132812,-0.0178651250898838,-0.1446639895439148,40.0,224.7893981933593,0.0458998270332813,8192.0,212.8600006103516,-535.9679495610374,53.0,0.0283330138772726,0.1643102914094925,0.2000000029802322,-1.4207733869552612,0.9671769738197328,0.0001303383323829,-0.0443893112242221,-0.0257079899311065,0.5011257529258728,0.023014161735773,30.0,13.462398529052734,4.0,11.34900188446045,4.0,2.29831337928772,0.5999999046325684,1.1593315601348877,,,,1.0,7.9914350509643555,1.0,8.255983352661133,1.0,8.21981430053711,1.0,8.016385078430176,1.0,8.085636138916016,1.0,8.181352615356445,1.0,8.013885498046875,1.0,8.26054573059082,1.0,8.306791305541992,1.0,8.296836853027344,-1.0,7.360003471374512,1.0,8.05044937133789,1.0,8.058271408081055,1.0,8.47431755065918,1.0,8.316995620727539,1.0,7.812709808349609,0.0,0.5997750759124756
1294336,865.7596435546875,-0.7846304178237915,1.1768790483474731,0.6309277415275574,1.403270602226257,0.5287157893180847,0.5621697902679443,1.219669222831726,0.4221862554550171,0.609315037727356,-516.6511840820312,-0.015869153663516,-0.1981992125511169,40.0,192.6127471923828,0.0451858416199684,8192.0,206.5800018310547,-523.0411750660215,53.0,0.0202122833579778,0.1328125,0.2000000029802322,-1.4147124290466309,0.9652674794197084,0.0001273975940421,-0.025992102921009,-0.0165432374924421,0.5001294016838074,0.0224666558206081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300000,1795.9036865234375,-0.4772690534591675,1.4547362327575684,1.1009633541107178,1.2557038068771362,0.4052975177764892,,,,,,,,,,,,,,,0.0214568767696619,0.1563476622104644,0.2000000029802322,-1.4104485511779783,0.9639490842819214,0.0001244904269697,-0.0344920568168163,-0.0279613267630338,0.4988389313220978,0.0204086769372224,,,,,,,,,215.4375,-462.52847946868894,-607.450927734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302528,238.2065887451172,-0.417659193277359,1.3559038639068604,0.3618030250072479,1.4746853113174438,0.3414962589740753,0.6430549621582031,1.2959480285644531,0.4841920733451843,0.6089485287666321,-608.9029541015625,-0.017145786434412,-0.1668382883071899,37.0,255.3660125732422,0.0437426939606666,8192.0,207.4900054931641,-515.2404210737523,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310720,318.0502014160156,-0.5163169503211975,1.1990402936935425,0.5248219966888428,1.0180422067642212,0.4081811606884002,0.6759519577026367,1.282110571861267,0.4657739400863647,0.6108295321464539,-595.2530517578125,-0.0175175834447145,-0.3900105953216553,37.0,151.92074584960938,0.0443207062780857,8192.0,211.6000061035156,-514.8556948401638,53.0,0.02244190312922,0.1584535241127014,0.2000000029802322,-1.4038127660751345,0.9641443490982056,0.0001216167947859,-0.0348457433283329,-0.0305835269391536,0.4965584874153137,0.0239342786371707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318912,266.147216796875,-0.7262033820152283,1.1236355304718018,0.8987114429473877,1.4364476203918457,0.4816486537456512,0.5990920662879944,1.285685658454895,0.4461016654968261,0.6131044030189514,-570.3268432617188,-0.0160026680678129,-0.1252546310424804,42.0,248.2007293701172,0.0465254262089729,8192.0,215.1199951171875,-525.2636564000811,53.0,0.0200201570987701,0.1487060487270355,0.2000000029802322,-1.3985161781311035,0.9608377814292908,0.0001187767265946,-0.0352482907474041,-0.0263123735785484,0.4964342713356018,0.0234946180135011,30.0,13.049005508422852,4.0,11.26175308227539,4.0,2.2780020236968994,0.5999999046325684,1.157848238945007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327104,477.509521484375,-0.3326363563537597,1.3575955629348757,0.4290469884872436,1.0054486989974976,0.2884889841079712,0.5614165663719177,1.2034450769424438,0.4471110999584198,0.6119459867477417,-524.9761962890625,-0.0152365593239665,-0.1937916129827499,38.0,193.8439178466797,0.04393195733428,8192.0,210.3999938964844,-526.6259353575597,53.0,0.0163016691803932,0.07293701171875,0.2000000029802322,-1.3982794284820557,0.9625096321105956,0.0001159702151198,0.0081477733328938,-0.0042712790891528,0.496452271938324,0.0262576229870319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335296,169.13662719726562,-0.3286196589469909,1.659159541130066,0.8063290119171143,1.35337495803833,0.3554039895534515,0.5550645589828491,1.2319457530975342,0.4395324885845184,0.6139569878578186,-530.2880249023438,-0.0169573780149221,-0.1759508997201919,36.0,198.2864685058593,0.0435402430593967,8192.0,208.3800048828125,-521.0658798776161,53.0,0.0221498534083366,0.1586059629917144,0.2000000029802322,-1.3967888355255127,0.9614310264587402,0.0001131972530856,-0.0449462756514549,-0.0301166791468858,0.4952365159988403,0.020453555509448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343488,178.11590576171875,-0.4160388708114624,1.233665108680725,1.080728530883789,1.350306510925293,0.5091476440429688,0.5845902562141418,1.2549080848693848,0.4736063480377197,0.6155077815055847,-554.5809326171875,-0.0160751305520534,-0.1720724105834961,44.0,229.8057556152344,0.0474885404109954,8192.0,207.8300018310547,-508.6841576630795,53.0,0.0191069301217794,0.1190769374370575,0.2000000029802322,-1.3924576044082642,0.9662569761276244,0.0001104578550439,-0.0130214001983404,-0.0166263151913881,0.494709849357605,0.0245341416448354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350000,231.73556518554688,-0.2082896679639816,1.361905217170715,0.8137126564979553,1.357283592224121,0.4062674939632416,,,,,,,,,,,,,,,0.0192724950611591,0.1517211943864822,0.2000000029802322,-1.388836145401001,0.9502910375595092,0.0001077519991667,-0.0312754660844802,-0.0283648259937763,0.4928397238254547,0.0288600604981184,30.0,12.354005813598633,4.0,11.039400100708008,4.0,2.241060972213745,0.5999999046325684,1.1674740314483645,215.125,-474.4438492322052,-488.2447204589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351680,127.61463165283205,-1.056222677230835,1.1098281145095823,0.5167017579078674,1.2276105880737305,0.2560344934463501,0.6740413308143616,1.2560510635375977,0.4723398387432098,0.6128947734832764,-577.620361328125,-0.0185898430645465,-0.1846392452716827,42.0,193.2379150390625,0.0473107658326625,8192.0,206.1199951171875,-523.6166662771849,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359872,571.9432373046875,-0.4150075912475586,1.4272749423980713,0.7352035045623779,1.140058159828186,0.4567813277244568,0.6650153994560242,1.3171385526657104,0.4694173038005829,0.6168774962425232,-612.7835083007812,-0.0164733845740556,-0.2025422006845474,35.0,272.1746826171875,0.042781613767147,8192.0,202.3600006103516,-517.6967862785356,53.0,0.0207978971302509,0.1421818435192108,0.2000000029802322,-1.3829337358474731,0.9626737833023072,0.0001050797072821,-0.0415038764476776,-0.0285842269659042,0.4920098185539245,0.0286084599792957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368064,1207.3028564453125,-0.521095335483551,1.3610647916793823,0.6871738433837891,1.2655094861984253,0.5299847722053528,0.5812811851501465,1.2524772882461548,0.4340299963951111,0.6160908937454224,-546.4793090820312,-0.0164172146469354,-0.1746877282857895,41.0,195.2191162109375,0.046253390610218,8192.0,209.3800048828125,-520.3904801260877,53.0,0.0266828183084726,0.1463524103164672,0.2000000029802322,-1.3779832124710083,0.9569083452224731,0.000102440964838,-0.032986145466566,-0.0274706929922103,0.4901676774024963,0.0248649511486291,,,,,,,,,,,,1.0,8.926966667175293,-1.0,7.393160820007324,-1.0,7.716774940490723,1.0,8.091178894042969,-1.0,7.855431079864502,1.0,7.306424617767334,1.0,8.28433895111084,1.0,7.229132175445557,1.0,7.966093063354492,-1.0,7.773873329162598,1.0,8.16504955291748,1.0,7.41799259185791,1.0,7.712413787841797,1.0,7.595325946807861,1.0,8.281744003295898,1.0,8.548307418823242,0.0,0.5951827764511108
1376256,49.96281433105469,-0.3157518208026886,1.3920458555221558,1.1423060894012451,1.3743237257003784,0.4439520835876465,0.6207767128944397,1.23380446434021,0.4414176344871521,0.614951491355896,-548.3828735351562,-0.0168747063726186,-0.2001557350158691,41.0,204.54852294921875,0.0464638136327266,8192.0,207.3300018310547,-509.65467412805594,53.0,0.0215483121573925,0.1504882872104644,0.2000000029802322,-1.3722822666168213,0.9575594663619996,9.98357791104354e-05,-0.0303046256303787,-0.0269322656095027,0.4895762205123901,0.0244790874421596,30.0,11.917998313903809,4.0,10.896688461303713,4.0,2.209946155548096,0.5999999046325684,1.1688331365585327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384448,957.3189697265624,-0.3781633973121643,1.3216365575790403,0.3231158256530761,0.994336187839508,0.4391337037086487,0.5296908617019653,1.2092396020889282,0.4342966973781585,0.6179209351539612,-503.7225646972656,-0.016567550599575,-0.1468342989683151,39.0,166.8121795654297,0.0455275475978851,8192.0,200.5200042724609,-517.7189901702843,53.0,0.0200338177382946,0.14892578125,0.2000000029802322,-1.369462966918945,0.948402464389801,9.726414282340556e-05,-0.0305135231465101,-0.0290681011974811,0.4883570671081543,0.0263100825250148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392640,1614.470947265625,-0.4638040661811828,1.4565256834030151,0.9005143046379089,1.3080084323883057,0.6231760382652283,0.5589142441749573,1.257346749305725,0.4573427438735962,0.6177417635917664,-544.0970458984375,-0.0168974511325359,-0.1976041942834854,42.0,246.1630401611328,0.0469719544053077,8192.0,200.9100036621093,-499.04753809407623,53.0,0.0213925801217556,0.1570678651332855,0.2000000029802322,-1.3634089231491089,0.9598330855369568,9.472606325289236e-05,-0.029200792312622,-0.030622161924839,0.4865521788597107,0.0220180694013834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400000,454.2442321777344,-0.5330019593238831,1.2004958391189575,0.6614606380462646,1.600276231765747,0.5700446963310242,,,,,,,,,,,,,,,0.017027348279953,0.1021728515625,0.2000000029802322,-1.35828697681427,0.9683915376663208,9.222154039889574e-05,-0.0342760048806667,-0.0180880650877952,0.4860332906246185,0.0206489004194736,,,,,,,,,242.3125,-466.9088934410751,-548.08349609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400832,475.7509765625,-0.668929934501648,1.375789761543274,0.4599327445030212,1.2528076171875,0.4631059169769287,0.6708518862724304,1.2969865798950195,0.451355516910553,0.6182990670204163,-598.376220703125,-0.017775934189558,-0.1519419997930526,39.0,243.2006378173828,0.04588633030653,8192.0,205.1499938964844,-507.6045637451164,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409024,96.24694061279295,-0.5163497924804688,1.257631778717041,0.5270997285842896,1.3428102731704712,0.5904202461242676,0.5837314128875732,1.281625747680664,0.4507640302181244,0.6148298382759094,-560.457275390625,-0.0154919093474745,-0.6709117293357849,41.0,235.0504150390625,0.0464552193880081,8192.0,210.009994506836,-518.8726581155197,53.0,0.0205186121165752,0.148193359375,0.2000000029802322,-1.3530460596084597,0.9677860140800476,8.975057426141575e-05,-0.0357845462858676,-0.0305041801184415,0.4834192395210266,0.0198537111282348,30.0,11.944074630737305,4.0,10.955913543701172,4.0,2.158630132675171,0.5999999046325684,1.1651040315628052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417216,377.6996154785156,-0.3002946078777313,1.4601473808288574,0.2540323138236999,1.060310125350952,0.4287221431732178,0.5393744111061096,1.1878045797348022,0.4049284756183624,0.6170528531074524,-503.02532958984375,-0.0166583582758903,-0.1419141143560409,37.0,170.3580322265625,0.0441182665526866,8192.0,205.9900054931641,-510.00440563621015,53.0,0.0201417692005634,0.1488281190395355,0.2000000029802322,-1.343622803688049,0.9587490558624268,8.731315756449476e-05,-0.038275733590126,-0.0293862950056791,0.4817960262298584,0.0214675329625606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425408,133.13653564453125,-0.3854540884494781,1.497412919998169,1.0923501253128052,1.2088559865951538,0.5532675981521606,0.617514967918396,1.2391034364700315,0.4296051561832428,0.6157885193824768,-563.73681640625,-0.0170931573957204,-0.1862922459840774,40.0,253.2176818847656,0.0461683012545108,8192.0,204.67999267578125,-499.2890166606994,54.0,0.0202680677175521,0.14080810546875,0.2000000029802322,-1.337430119514465,0.9644518494606018,8.490929758409038e-05,-0.0351019129157066,-0.0279709100723266,0.4802891612052917,0.0199639201164245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433600,678.97119140625,-0.7604676485061646,1.196190595626831,0.5328266024589539,1.2344579696655271,0.3017556369304657,0.6018041968345642,1.2194894552230835,0.4366822242736816,0.6166791915893555,-521.5800170898438,-0.0168029461055994,-0.2012945413589477,44.0,185.0966339111328,0.0482926703989505,8192.0,200.75,-504.63499159359316,54.0,0.0189198367297649,0.1325317323207855,0.2000000029802322,-1.3312861919403076,0.9679330587387084,8.253899432020262e-05,-0.032200388610363,-0.0285744685679674,0.4788209199905395,0.02258394472301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
